;data;cidade;estado;formato
74847;11/24/16 02:00;Colorado Springs;CO;Light
74848;11/24/16 00:05;D'iberville;MS;Light
74849;11/23/16 23:00;Tinton Falls;NJ;Light
74850;11/23/16 22:30;Beaverton;OR;Disk
74851;11/23/16 21:15;Central Square;NY;Light
74852;11/23/16 01:43;Poteau;OK;Sphere
74853;11/22/16 22:31;Seguin;TX;Triangle
74854;11/22/16 21:30;Mesa;AZ;Light
74855;11/22/16 21:10;Largo;FL;Chevron
74856;11/22/16 21:00;Beecher;IL;Chevron
74857;11/22/16 21:00;Santa Clara;UT;Other
74858;11/22/16 21:00;Santa Clara;UT;Other
74859;11/22/16 20:30;Derby;KS;Flash
74860;11/22/16 19:30;Cecil;PA;Formation
74861;11/22/16 16:17;Atkinson/Kingston;NH;Other
74862;11/22/16 11:29;New York City (Brooklyn);NY;Circle
74863;11/22/16 11:00;Floral City;FL;Chevron
74864;11/22/16 07:50;Jarrettsville;MD;Diamond
74865;11/22/16 07:00;Gainesville;GA;Other
74866;11/22/16 05:20;San Diego;CA;Sphere
74867;11/22/16 04:45;Scarborough;ME;Flash
74868;11/22/16 02:30;Bismarck;ND;Circle
74869;11/21/16 23:35;Key Colony Beach;FL;Light
74870;11/21/16 18:25;Riverdale;GA;Oval
74871;11/21/16 18:00;Fountain Hill;AR;Light
74872;11/21/16 18:00;Ventura;CA;Circle
74873;11/21/16 17:00;Alexandria;VA;Fireball
74874;11/21/16 07:30;Pearisburg;VA;Triangle
74875;11/21/16 06:00;Miramar Beach;FL;Sphere
74876;11/21/16 03:30;Honolulu;HI;Other
74877;11/21/16 00:05;Burbank;CA;Oval
74878;11/20/16 00:00;McKinney;TX;Light
74879;11/20/16 22:23;Springfield;IL;Light
74880;11/20/16 22:00;San Jose;CA;Fireball
74881;11/20/16 21:20;Charleston;TN;Formation
74882;11/20/16 11:10;Lincoln;NE;Oval
74883;11/20/16 09:30;Franklin;WI;Light
74884;11/20/16 07:10;Pamplin;VA;Changing
74885;11/20/16 03:08;Victoria;TX;Other
74886;11/19/16 22:00;Apollo Beach;FL;Light
74887;11/19/16 21:30;Salt Lake City;UT;Circle
74888;11/19/16 21:00;Myrtle Beach;SC;Circle
74889;11/19/16 20:40;Oregon City;OR;Light
74890;11/19/16 20:00;San Marcos;CA;Circle
74891;11/19/16 19:15;Jefferson City;MO;Chevron
74892;11/19/16 19:00;Boynton Beach;FL;Circle
74893;11/19/16 18:30;Zephyrhills;FL;Fireball
74894;11/19/16 18:30;Brandon;FL;Triangle
74895;11/19/16 18:22;Bristol;CT;Light
74896;11/19/16 18:15;Woodbridge;VA;Formation
74897;11/19/16 18:00;Fishers;IN;Light
74898;11/19/16 17:30;Louisville;KY;Other
74899;11/19/16 17:30;Woodbridge;VA;Circle
74900;11/19/16 16:30;Blaine;MN;Rectangle
74901;11/19/16 16:00;Ferrisburgh;VT;Light
74902;11/19/16 15:00;Springfield;MA;Circle
74903;11/19/16 13:00;Minneapolis;MN;Rectangle
74904;11/19/16 12:05;Newnan;GA;Light
74905;11/19/16 11:30;Largo;FL;Chevron
74906;11/19/16 07:34;Wichita;KS;Light
74907;11/19/16 07:00;Smithton;PA;Oval
74908;11/19/16 05:05;Obernburg;NY;Cylinder
74909;11/18/16 23:30;Columbus;OH;Cylinder
74910;11/18/16 23:00;Sioux Falls;SD;Chevron
74911;11/18/16 21:00;Fletcher;NC;Triangle
74912;11/18/16 19:25;Billings;MT;Triangle
74913;11/18/16 19:15;Stone Creek;OH;Triangle
74914;11/18/16 18:30;Carrollton;OH;Circle
74915;11/18/16 17:30;Hampton;VA;Sphere
74916;11/18/16 16:00;Nashville;TN;Changing
74917;11/18/16 14:00;Kittery area;ME;Other
74918;11/18/16 10:45;Mc Murray;PA;Triangle
74919;11/18/16 08:25;New York City (Bronx);NY;Cigar
74920;11/18/16 06:12;New York City;NY;Rectangle
74921;11/18/16 01:44;Farmington;NH;Fireball
74922;11/17/16 22:00;Buena Park;CA;Light
74923;11/17/16 21:30;Athens;OH;Light
74924;11/17/16 21:30;Methuen;MA;Light
74925;11/17/16 20:30;Benton City;WA;Light
74926;11/17/16 20:00;High Point;NC;Circle
74927;11/17/16 20:00;Stevens Point;WI;Formation
74928;11/17/16 20:00;Balko;OK;Disk
74929;11/17/16 20:00;Caldwell;ID;Formation
74930;11/17/16 19:40;Jordan;MT;Fireball
74931;11/17/16 19:35;Elizabethton;TN;Circle
74932;11/17/16 19:24;Lower Burrell;PA;Triangle
74933;11/17/16 19:00;Hemet;CA;Disk
74934;11/17/16 18:02;Nampa;ID;Triangle
74935;11/17/16 13:00;Oshkosh;WI;Light
74936;11/17/16 07:45;Avon;CO;Light
74937;11/17/16 04:45;Stonington;ME;Light
74938;11/16/16 23:00;Fripp Island;SC;Light
74939;11/16/16 23:00;Elk Grove;CA;Circle
74940;11/16/16 22:37;Benson (north of);AZ;Light
74941;11/16/16 22:15;Schenectady;NY;Other
74942;11/16/16 21:30;Barberton/Akron;OH;Circle
74943;11/16/16 20:50;Middleton;ID;Sphere
74944;11/16/16 20:30;Danville;KY;Light
74945;11/16/16 20:05;Maple Grove;MN;Triangle
74946;11/16/16 20:00;Maricopa;AZ;Circle
74947;11/16/16 19:00;Carlton;OR;Fireball
74948;11/16/16 19:00;Wood Village;OR;Light
74949;11/16/16 18:30;Green Garden Township;IL;Light
74950;11/16/16 18:00;Frostproof;FL;Light
74951;11/16/16 18:00;Egg Harbor Township;NJ;Other
74952;11/16/16 17:30;Shady Cove;OR;Light
74953;11/16/16 17:17;Fremont;WI;Light
74954;11/16/16 16:00;Mosinee;WI;Fireball
74955;11/16/16 08:45;Clarksville;TN;Triangle
74956;11/16/16 00:05;Richland;WA;Formation
74957;11/15/16 20:10;Bettendorf;IA;Light
74958;11/15/16 19:10;Portland;OR;Triangle
74959;11/15/16 18:45;Stevens Point;WI;Light
74960;11/15/16 18:30;Seattle;WA;Light
74961;11/15/16 17:55;Stevens Point;WI;Circle
74962;11/15/16 17:30;Naperville;IL;Circle
74963;11/15/16 17:00;Berlin;WI;Formation
74964;11/15/16 17:00;Pottstown;PA;Circle
74965;11/15/16 08:00;Glendale;AZ;Changing
74966;11/15/16 07:05;Old Washington;OH;Formation
74967;11/15/16 03:45;Saltillo;MS;Fireball
74968;11/15/16 03:29;Portland;OR;Oval
74969;11/14/16 23:30;Hillsboro;OR;Disk
74970;11/14/16 22:03;Gardena;CA;Light
74971;11/14/16 21:00;Longmont;CO;Formation
74972;11/14/16 19:30;Deltona;FL;Triangle
74973;11/14/16 19:25;Central City;NE;Light
74974;11/14/16 19:21;Irving;TX;Other
74975;11/14/16 19:17;Jacksonville;FL;Light
74976;11/14/16 19:00;Columbus;OH;Light
74977;11/14/16 19:00;Blanchardville;WI;Light
74978;11/14/16 18:45;Summerville;SC;Light
74979;11/14/16 17:00;Waupaca;WI;Formation
74980;11/14/16 16:15;Wilkesboro;NC;Other
74981;11/14/16 01:00;Fresno;CA;Light
74982;11/14/16 00:00;Glendale;AZ;Circle
74983;11/13/16 23:20;Benson;VT;Triangle
74984;11/13/16 23:15;Palmyra;PA;Circle
74985;11/13/16 23:00;North Chesterfield;VA;Changing
74986;11/13/16 21:25;Coconut Creek;FL;Oval
74987;11/13/16 21:00;"Chesapeake Bay (above; south of Annapolis)";MD;Triangle
74988;11/13/16 20:45;Chester;SD;Diamond
74989;11/13/16 19:30;"Gila Bend (west of; on I-8)";AZ;Light
74990;11/13/16 19:30;Centerville;OH;Circle
74991;11/13/16 19:00;Selma;IN;Changing
74992;11/13/16 18:30;Benicia;CA;Light
74993;11/13/16 18:25;Monroeville;PA;Fireball
74994;11/13/16 16:50;Wheaton;MD;Fireball
74995;11/13/16 15:00;Ottawa;IL;Cylinder
74996;11/13/16 05:00;Bagley;IA;Other
74997;11/13/16 00:01;Grand Rapids;MI;Fireball
74998;11/13/16;Stockton;CA;Disk
74999;11/12/16 22:00;Maryville;TN;Sphere
75000;11/12/16 21:45;Galesville;WI;Circle
75001;11/12/16 21:30;Andersonville;TN;Rectangle
75002;11/12/16 21:10;Auburn;WA;Circle
75003;11/12/16 21:00;Baltimore;MD;Flash
75004;11/12/16 20:55;New Market;MD;Changing
75005;11/12/16 20:40;Chesterfield;MI;Formation
75006;11/12/16 20:10;Highland Park;IL;Light
75007;11/12/16 19:30;Melbourne;FL;Light
75008;11/12/16 19:00;Glendale;AZ;Circle
75009;11/12/16 18:05;Durham;NC;Disk
75010;11/12/16 18:00;Fountain Hill;AR;Changing
75011;11/12/16 15:41;Bethesda;MD;Fireball
75012;11/12/16 14:00;Bristol;VA;Sphere
75013;11/12/16 07:00;Twin Falls;ID;Circle
75014;11/12/16 06:00;Bloomfield Hills;MI;Oval
75015;11/12/16 01:15;Louisville;KY;Fireball
75016;11/12/16 00:00;Freeport;NY;Oval
75017;11/11/16 23:00;Alabaster;AL;Light
75018;11/11/16 23:00;Middletown;DE;Disk
75019;11/11/16 22:54;Owatonna;MN;Fireball
75020;11/11/16 21:50;Jasper County;IA;Flash
75021;11/11/16 21:45;Anchorage;AK;Cigar
75022;11/11/16 21:05;Terra Linda;CA;Light
75023;11/11/16 21:05;Terra Linda;CA;Light
75024;11/11/16 21:00;Sioux Falls;SD;Circle
75025;11/11/16 19:30;Raleigh;NC;Circle
75026;11/11/16 18:45;Phoenix;AZ;Light
75027;11/11/16 18:30;Boca Raton;FL;Sphere
75028;11/11/16 18:24;Salt Lake City;UT;Light
75029;11/11/16 18:15;West Palm Beach;FL;Light
75030;11/11/16 18:00;Nashua;NH;Circle
75031;11/11/16 17:30;Moss Point;MS;Light
75032;11/11/16 11:46;Greeley;CO;Sphere
75033;11/11/16 08:30;Herod;IL;Other
75034;11/11/16 07:20;Leominster;MA;Cigar
75035;11/11/16 06:11;Pompano beach;FL;Triangle
75036;11/11/16 00:23;Lamont;CA;Oval
75037;11/10/16 23:30;Watervliet;NY;Light
75038;11/10/16 23:00;Casper;WY;Chevron
75039;11/10/16 23:00;Oceanside;CA;Light
75040;11/10/16 21:53;Eldora;IA;Light
75041;11/10/16 21:53;Eldora;IA;Light
75042;11/10/16 21:00;Lake Tanis;TN;Light
75043;11/10/16 20:40;Virginia Beach;VA;Disk
75044;11/10/16 20:15;Lemon Grove;CA;Light
75045;11/10/16 19:45;Indianapolis;IN;Sphere
75046;11/10/16 19:35;Colorado Springs;CO;Light
75047;11/10/16 19:30;Indianapolis;IN;Light
75048;11/10/16 19:17;Glendale;AZ;Light
75049;11/10/16 19:15;Glendale;AZ;Light
75050;11/10/16 19:15;Phoenix;AZ;Formation
75051;11/10/16 19:00;Phoenix;AZ;Circle
75052;11/10/16 19:00;Glendale;AZ;Formation
75053;11/10/16 18:40;Euless;TX;Circle
75054;11/10/16 18:00;Washington;PA;Light
75055;11/10/16 18:00;San Jose;CA;Formation
75056;11/10/16 17:45;Arlington;WA;Light
75057;11/10/16 17:30;Vienna;OH;Light
75058;11/10/16 17:20;Lester Prairie;MN;Sphere
75059;11/10/16 16:28;Irma;WI;Cigar
75060;11/10/16 15:30;Glendale;AZ;Other
75061;11/10/16 13:38;Alexandria;VA;Formation
75062;11/10/16 00:00;La Habra;CA;Light
75063;11/9/16 23:58;Albemarle;NC;Cylinder
75064;11/9/16 23:00;Madison;SD;Light
75065;11/9/16 21:30;San Rafael;CA;Circle
75066;11/9/16 21:30;Spokane;WA;Triangle
75067;11/9/16 21:00;Kirkland;WA;Light
75068;11/9/16 21:00;Chicago;IL;Circle
75069;11/9/16 18:30;Summerville;SC;Triangle
75070;11/9/16 18:00;Helena;MT;Triangle
75071;11/9/16 17:12;Portage;IN;Other
75072;11/9/16 17:00;Leominster;MA;Disk
75073;11/9/16 16:35;Silverton;OR;Disk
75074;11/9/16 13:55;Findlay;OH;Circle
75075;11/9/16 12:15;Independence;MO;Diamond
75076;11/9/16 05:15;Mountain View;MO;Fireball
75077;11/9/16 03:40;Wheat Ridge;CO;Light
75078;11/9/16 01:00;Eugene;OR;Formation
75079;11/9/16 00:30;Romulus;MI;Formation
75080;11/8/16 23:11;San Antonio;FL;Triangle
75081;11/8/16 22:57;Wilmington;NC;Fireball
75082;11/8/16 22:00;Hanford;CA;Light
75083;11/8/16 21:50;Garden City;ID;Other
75084;11/8/16 20:00;Tulsa;OK;Other
75085;11/8/16 20:00;Silver Spring;MD;Light
75086;11/8/16 17:56;Bridgeport;CT;Light
75087;11/8/16 00:05;Walla Walla;WA;Triangle
75088;11/8/16 00:00;Redmond;WA;Chevron
75089;11/7/16 21:15;Boise;ID;Light
75090;11/7/16 21:15;Gordonsville;TN;Circle
75091;11/7/16 20:20;Moon;PA;Triangle
75092;11/7/16 19:45;Reinholds;PA;Sphere
75093;11/7/16 19:05;Reno;NV;Circle
75094;11/7/16 19:00;Oregon House;CA;Circle
75095;11/7/16 18:55;Snohomish;WA;Triangle
75096;11/7/16 18:20;Fargo;ND;Triangle
75097;11/7/16 17:50;Reseda;CA;Chevron
75098;11/7/16 17:49;Porter Ranch;CA;Triangle
75099;11/7/16 17:00;McCordsville;IN;Oval
75100;11/7/16 16:00;Lidgerwood;ND;Circle
75101;11/7/16 10:30;Portland;OR;Other
75102;11/7/16 07:30;Lidgerwood;ND;Circle
75103;11/7/16 06:03;Creston;IA;Sphere
75104;11/6/16 21:20;Dripping Springs;TX;Light
75105;11/6/16 21:15;Colorado Springs;CO;Triangle
75106;11/6/16 20:35;Villa Park;IL;Circle
75107;11/6/16 20:15;Las Vegas;NV;Circle
75108;11/6/16 20:12;Palmyra;MO;Light
75109;11/6/16 20:03;Hoschton;GA;Light
75110;11/6/16 18:30;Delco;NC;Other
75111;11/6/16 18:15;Osceola;IA;Flash
75112;11/6/16 14:00;Mequon;WI;Changing
75113;11/6/16 05:00;Rosamond;CA;Circle
75114;11/6/16 02:15;Sanford;NC;Light
75115;11/6/16 01:00;Palmyra;WI;Sphere
75116;11/6/16 00:30;Avondale;AZ;Light
75117;11/5/16 23:30;Stevensville;MI;Light
75118;11/5/16 23:20;Patterson;LA;Triangle
75119;11/5/16 23:15;Titusville;FL;Circle
75120;11/5/16 22:35;Scottsdale;AZ;Fireball
75121;11/5/16 21:45;Ithaca;NY;Light
75122;11/5/16 21:30;Rochester;NY;Fireball
75123;11/5/16 20:45;Barboursville;WV;Formation
75124;11/5/16 20:30;Jonesborough;TN;Circle
75125;11/5/16 20:15;Goldhill;NC;Oval
75126;11/5/16 19:35;Charlestown;RI;Light
75127;11/5/16 18:45;Derry;NH;Formation
75128;11/5/16 18:20;Fairbanks;AK;Light
75129;11/5/16 18:10;Bethesda;MD;Fireball
75130;11/5/16 18:00;Hampstead;MD;Fireball
75131;11/5/16 17:53;West Orange;NJ;Fireball
75132;11/5/16 17:15;Philadelphia;PA;Other
75133;11/5/16 17:00;Elkton;MD;Light
75134;11/5/16 15:45;Burlington;WI;Light
75135;11/5/16 11:56;Sioux Falls;SD;Oval
75136;11/5/16 06:45;Sweetwater;AZ;Other
75137;11/5/16 06:38;Manchester;NH;Formation
75138;11/5/16 00:15;Holland;NY;Sphere
75139;11/4/16 23:00;Johns Island;SC;Triangle
75140;11/4/16 23:00;Redbank;NJ;Formation
75141;11/4/16 23:00;Rochelle;IL;Chevron
75142;11/4/16 22:25;Santa Rosa;CA;Cigar
75143;11/4/16 22:20;Centerville;UT;Oval
75144;11/4/16 19:38;Sarles;ND;Fireball
75145;11/4/16 19:22;Columbus;OH;Other
75146;11/4/16 19:05;Alvin;TX;Circle
75147;11/4/16 19:00;Houston;TX;Formation
75148;11/4/16 18:00;Augusta;ME;Light
75149;11/4/16 18:00;Elizabeth;KY;Circle
75150;11/4/16 18:00;Marianna;PA;Other
75151;11/4/16 17:00;Boston;MA;Diamond
75152;11/4/16 16:00;Sheffield;MA;Other
75153;11/4/16 09:31;Atlanta;GA;Disk
75154;11/4/16 07:15;Woodstock;GA;Light
75155;11/4/16 05:15;Lansing;MI;Formation
75156;11/4/16 05:00;Pollock Pines;CA;Light
75157;11/4/16 04:00;Billings;MT;Formation
75158;11/4/16 02:17;Hollywood;CA;Chevron
75159;11/4/16 01:00;Tempe;AZ;Light
75160;11/4/16;Ellsworth;WI;Sphere
75161;11/3/16 23:00;Park City;UT;Disk
75162;11/3/16 19:30;Hailey;ID;Fireball
75163;11/3/16 19:00;Helena;MT;Circle
75164;11/3/16 17:10;Charlotte;NC;Light
75165;11/3/16 07:45;Corolla;NC;Disk
75166;11/3/16 07:30;Mt. Pleasant;NC;Oval
75167;11/3/16 05:50;Newton;MA;Light
75168;11/3/16 02:00;Pawnee County (location unspecified);NE;Circle
75169;11/2/16 23:00;Huntsville;AL;Cigar
75170;11/2/16 20:42;Congress;AZ;Light
75171;11/2/16 20:11;Falcon;CO;Flash
75172;11/2/16 20:00;Junction City;OH;Sphere
75173;11/2/16 19:30;Point Pleasant;WV;Circle
75174;11/2/16 19:00;Canton;OH;Circle
75175;11/2/16 17:35;Wantagh;NY;Circle
75176;11/1/16 22:15;Robstown;TX;Circle
75177;11/1/16 22:00;Staten Island;NY;Circle
75178;11/1/16 22:00;Eureka;CA;Triangle
75179;11/1/16 20:30;Centerton;AR;Flash
75180;11/1/16 20:25;Tarentum;PA;Fireball
75181;11/1/16 20:20;Hackensack;NJ;Light
75182;11/1/16 20:20;Miller Place;NY;Other
75183;11/1/16 20:05;Circleville;OH;Other
75184;11/1/16 20:05;Ashburn;VA;Formation
75185;11/1/16 19:30;"Harrisburg (near; on I-83)";PA;Triangle
75186;11/1/16 18:30;Phil Campbell;AL;Light
75187;11/1/16 18:30;Ft. Lauderdale;FL;Light
75188;11/1/16 18:00;Hemet;CA;Light
75189;11/1/16 17:49;Fairhaven;MA;Diamond
75190;11/1/16 17:00;Gilroy;CA;Changing
75191;11/1/16 09:40;Bensalem;PA;Oval
75192;11/1/16 05:00;Albany;NY;Light
75193;11/1/16 00:01;Houston;TX;Circle
75194;12/31/16 23:56;Phoenix;AZ;Triangle
75195;12/31/16 23:50;Anchorage;AK;Fireball
75196;12/31/16 23:45;Wasilla;AK;Oval
75197;12/31/16 23:35;Schaumburg;IL;Light
75198;12/31/16 23:33;North Port;FL;Sphere
75199;12/31/16 23:00;Campbell;CA;Triangle
75200;12/31/16 23:00;Northglenn;CO;Fireball
75201;12/31/16 23:00;Santa Cruz;CA;Light
75202;12/31/16 23:00;Satellite Beach;FL;Circle
75203;12/31/16 23:00;Saint George;UT;Light
75204;12/31/16 22:59;Coeur d'Alene;ID;Fireball
75205;12/31/16 22:50;Ponte Vedra Beach;FL;Oval
75206;12/31/16 22:36;Boise;ID;Circle
75207;12/31/16 22:24;Indialantic;FL;Formation
75208;12/31/16 22:00;New Smyrna Beach;FL;Circle
75209;12/31/16 22:00;Hallam;PA;Circle
75210;12/31/16 20:30;Wasilla;AK;Circle
75211;12/31/16 20:00;Redmond;OR;Sphere
75212;12/31/16 20:00;Green Bay;WI;Light
75213;12/31/16 19:41;Lutz;FL;Formation
75214;12/31/16 19:00;Victor;MT;Sphere
75215;12/31/16 11:10;Eugene;OR;Diamond
75216;12/31/16 10:13;Deer Park;NY;Other
75217;12/31/16 09:20;Santa Fe;NM;Fireball
75218;12/31/16 02:45;Phoenix;AZ;Flash
75219;12/31/16 02:25;Columbia;SC;Circle
75220;12/31/16 01:32;Novato;CA;Changing
75221;12/31/16 00:30;Burlington;NJ;Circle
75222;12/31/16 00:30;Cleburne;TX;Oval
75223;12/30/16 22:00;Dandridge;TN;Light
75224;12/30/16 22:00;Myrtle Beach;SC;Light
75225;12/30/16 22:00;Uxbridge;MA;Disk
75226;12/30/16 21:40;Spring Hill;FL;Cylinder
75227;12/30/16 20:30;Newport Beach;CA;Light
75228;12/30/16 20:00;New River;AZ;Fireball
75229;12/30/16 18:42;Gresham;OR;Light
75230;12/30/16 18:30;San Antonio;TX;Fireball
75231;12/30/16 15:55;Richland;WA;Triangle
75232;12/30/16 14:42;Huntsville;AL;Formation
75233;12/30/16 02:39;Providence;RI;Light
75234;12/30/16 01:30;Delmar;DE;Sphere
75235;12/30/16 01:30;Delmar;DE;Sphere
75236;12/30/16 01:01;Indianapolis;IN;Diamond
75237;12/29/16 22:23;North Las Vegas;NV;Light
75238;12/29/16 22:00;Hartselle;AL;Triangle
75239;12/29/16 21:30;Davenport;WA;Fireball
75240;12/29/16 21:10;Oakland;CA;Cylinder
75241;12/29/16 20:00;North Dartmouth;MA;Other
75242;12/29/16 20:00;Patterson;LA;Circle
75243;12/29/16 20:00;Dillon;SC;Chevron
75244;12/29/16 20:00;El Monte;CA;Circle
75245;12/29/16 16:17;Norfolk;VA;Rectangle
75246;12/29/16 12:54;Templeton;CA;Rectangle
75247;12/29/16 07:00;Davie (heading to Hollywood/Ft. Lauderdale);FL;Formation
75248;12/29/16 06:00;Elkhorn;WI;Triangle
75249;12/29/16 02:00;White Stone;VA;Light
75250;12/28/16 22:00;Eugene;OR;Sphere
75251;12/28/16 21:01;Fredericksburg;VA;Cylinder
75252;12/28/16 19:20;Elkton;MD;Light
75253;12/28/16 18:00;Rosamond;CA;Circle
75254;12/28/16 17:00;Marlborough;MA;Triangle
75255;12/28/16 15:40;Jewett City;CT;Light
75256;12/28/16 08:39;Suwanee;GA;Changing
75257;12/28/16 08:30;Millers Creek;NC;Other
75258;12/28/16 05:00;Multiple;IL;Light
75259;12/28/16 04:30;Aiken;SC;Light
75260;12/27/16 21:30;Las Vegas;NV;Other
75261;12/27/16 21:15;Columbia;MO;Light
75262;12/27/16 19:45;Texhoma;TX;Circle
75263;12/27/16 19:30;Waianae;HI;Sphere
75264;12/27/16 15:00;Jackson;TN;Cigar
75265;12/27/16 11:00;Newbrighton;MN;Disk
75266;12/27/16 11:00;Newbrighton;MN;Disk
75267;12/27/16 01:00;Center Line;MI;Light
75268;12/26/16 22:00;Dillon;SC;Chevron
75269;12/26/16 21:30;"Philadelphia (100 naut. miles E of; over water)";PA;Light
75270;12/26/16 17:00;Chicago;IL;Fireball
75271;12/26/16 05:40;Corning/Pocahontas (between);AR;Cylinder
75272;12/26/16 00:00;Bivins;TX;Circle
75273;12/25/16 21:30;Lincoln City;OR;Light
75274;12/25/16 20:30;Sylvania;GA;Sphere
75275;12/25/16 20:30;Whitehall;PA;Other
75276;12/25/16 20:15;New London;PA;Circle
75277;12/25/16 20:00;Cathedral City;CA;Circle
75278;12/25/16 18:50;Belfair;WA;Light
75279;12/25/16 18:00;Aliso Viejo;CA;Circle
75280;12/25/16 12:35;Oxnard;CA;Circle
75281;12/25/16 06:15;Exit 8 mass pike;MA;Sphere
75282;12/25/16 00:30;Oxnard;CA;Sphere
75283;12/24/16 23:25;Manchester;CT;Oval
75284;12/24/16 22:45;Menifee;CA;Sphere
75285;12/24/16 22:44;Redding;CA;Circle
75286;12/24/16 22:10;Kalispell;MT;Sphere
75287;12/24/16 21:00;Anthem;AZ;Sphere
75288;12/24/16 20:30;Port Orange;FL;Sphere
75289;12/24/16 20:04;"Lake Umatilla; John Day Dam (~30 mi. E of;  approximate)";WA;Light
75290;12/24/16 19:55;Marietta;GA;Circle
75291;12/24/16 18:45;Montpelier;VT;Flash
75292;12/24/16 18:30;Waterbury;CT;Diamond
75293;12/24/16 18:00;Ludlow;MA;Formation
75294;12/24/16 17:45;Olympia;WA;Sphere
75295;12/24/16 16:45;Providence;RI;Circle
75296;12/24/16 01:00;Bellevue;WA;Flash
75297;12/24/16 00:18;Milford;CT;Diamond
75298;12/23/16 21:00;Aberdeen;SD;Light
75299;12/23/16 21:00;"Mead/Thornton (between; on I-25)";CO;Circle
75300;12/23/16 20:45;Simpsonville;SC;Other
75301;12/23/16 19:30;Woodridge;IL;Light
75302;12/23/16 19:00;Christiana;TN;Other
75303;12/23/16 18:10;Delta Junction;AK;Fireball
75304;12/23/16 17:30;Tucson;AZ;Formation
75305;12/23/16 17:15;Fresno;CA;Oval
75306;12/23/16 03:09;Clearwater;FL;Triangle
75307;12/22/16 21:30;New Brockton;AL;Light
75308;12/22/16 21:30;Girard;OH;Light
75309;12/22/16 18:40;Garland;TX;Light
75310;12/22/16 18:30;Deer River;MN;Light
75311;12/22/16 10:00;Evansville;IN;Circle
75312;12/22/16 03:00;Eden;ID;Flash
75313;12/22/16 01:24;Sandown;NH;Other
75314;12/21/16 21:45;Shrewsbury;PA;Other
75315;12/21/16 21:30;Hillsborough;NC;Fireball
75316;12/21/16 21:00;Redwood City;CA;Changing
75317;12/21/16 21:00;Fort Meade;MD;Triangle
75318;12/21/16 21:00;Strasburg;VA;Triangle
75319;12/21/16 19:30;Cheltenham;PA;Light
75320;12/21/16 19:15;Waynesboro;VA;Sphere
75321;12/21/16 17:30;Springfield;MO;Oval
75322;12/21/16 07:15;Harrisonburg;LA;Circle
75323;12/21/16 07:08;East Peoria;IL;Other
75324;12/21/16 03:00;New York;NY;Circle
75325;12/20/16 22:30;Santa Rosa;CA;Sphere
75326;12/20/16 22:00;Ware;MA;Triangle
75327;12/20/16 20:30;Sun City West;AZ;Fireball
75328;12/20/16 19:00;Fresno;CA;Circle
75329;12/20/16 16:15;Syracuse;NY;Circle
75330;12/19/16 21:53;Florence Jct./Reymart;AZ;Circle
75331;12/19/16 21:50;Redding;CA;Light
75332;12/19/16 20:02;Gilbert;AZ;Light
75333;12/19/16 19:02;Phoenix;AZ;Circle
75334;12/19/16 18:30;Huber Heights;OH;Cylinder
75335;12/19/16 18:00;Conway;AR;Chevron
75336;12/19/16 10:30;Anchorage;AK;Circle
75337;12/19/16 06:50;Town and Country;MO;Light
75338;12/19/16 03:30;Salt Lake City;UT;Triangle
75339;12/19/16 01:27;Richardson;TX;Triangle
75340;12/18/16 21:50;Berryville;AR;Formation
75341;12/18/16 21:15;Honolulu;HI;Light
75342;12/18/16 21:00;St. George;UT;Chevron
75343;12/18/16 20:40;Bend;OR;Other
75344;12/18/16 19:30;Mission;KS;Light
75345;12/18/16 19:00;Lancaster;OH;Light
75346;12/18/16 18:30;Great Falls;MT;Triangle
75347;12/18/16 02:00;Laughlin;NV;Other
75348;12/17/16 21:00;San Pedro;CA;Other
75349;12/17/16 20:00;Kahana;HI;Fireball
75350;12/17/16 20:00;San Diego;CA;Sphere
75351;12/17/16 19:53;Waipio;HI;Circle
75352;12/17/16 19:15;Ojai;CA;Oval
75353;12/17/16 07:30;Weston;FL;Circle
75354;12/17/16 00:08;Fairfield;CA;Fireball
75355;12/16/16 23:30;Rio Rancho;NM;Fireball
75356;12/16/16 22:20;Hixson;TN;Other
75357;12/16/16 22:00;Dade City;FL;Circle
75358;12/16/16 21:45;Luther;OK;Sphere
75359;12/16/16 19:30;La Veta;CO;Light
75360;12/16/16 18:30;Kelso;WA;Other
75361;12/16/16 18:00;Skiatook;OK;Light
75362;12/15/16 21:00;Syracuse;NY;Oval
75363;12/15/16 20:30;Johnson City;TN;Triangle
75364;12/15/16 19:00;Middlefield;CT;Light
75365;12/15/16 19:00;Winchester;KS;Triangle
75366;12/15/16 18:00;Corbin;KY;Flash
75367;12/15/16 17:50;Simpsonville;SC;Disk
75368;12/15/16 17:00;Panama City;FL;Circle
75369;12/15/16 16:00;Davie;FL;Other
75370;12/15/16 14:00;Stephenson;VA;Circle
75371;12/14/16 20:15;Cumming;GA;Light
75372;12/14/16 19:54;North Chesterfield;VA;Formation
75373;12/14/16 19:21;Dabney;KY;Triangle
75374;12/14/16 17:00;Clinton;CT;Circle
75375;12/14/16 09:00;San Diego;CA;Oval
75376;12/14/16 06:00;South Burlington;VT;Light
75377;12/14/16 01:00;Berthoud;CO;Disk
75378;12/13/16 23:00;Liberty Lake;WA;Triangle
75379;12/13/16 22:20;Chicago;IL;Light
75380;12/13/16 22:00;La Jolla;CA;Light
75381;12/13/16 21:15;Fort Lauderdale;FL;Circle
